,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,R2 Accuracy,,,,,,,,,,,,,,,,,,,,,,R2 Accuracy,,,,,,,MSE Results,,,,,,,,,,,,,,,,,,,,,MSE Results,,,,,,,,RMSE Results,,,,,,,,,,,,,,,,,,,,,,RMSE Results,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Model (3 Years),Training City,Testing City,R2 Mean,STDev,Testing City,R2 Mean,STDev,Testing City,R2 Mean,STDev,Testing City,R2 Mean,STDev,Testing City,R2 Mean,STDev,Avg of Means,Avg of STDev,,Training City,Same-City Testing [R2],Same-City Score,Testing on all Cities [R2],Same-City Score,,,,,Model (3 Years),Training City,Testing City,MSE Mean,STDev,Testing City,MSE Mean,STDev,Testing City,MSE Mean,STDev,Testing City,MSE Mean,STDev,Testing City,MSE Mean,STDev,Avg of Means,Avg of STDev,,Training City,Same-City Testing [MSE],Same-City Score,Testing on all Cities [MSE],Same-City Score,,,,,Model (Regression),Training City,Testing City,Mean,STDev,Testing City,Mean,STDev,Testing City,Mean,STDev,Testing City,Mean,STDev,Testing City,Mean,STDev,Avg of Means,Avg of STDev,,Training City,Same-City Testing [RMSE],Same-City Score,Testing on all Cities [RMSE],Same-City Score,,
,,LSTM,"La Jolla, CA","Amherst, MA",-0.134715308,0.142751193,"Davis, CA",-0.599787867,0.052625843,"Huron, CA",0.411059609,0.132893651,"Santa Barbara, CA",0.572834712,0.005807301,"La Jolla, CA",0.833622701,0.013383436,0.216602769,0.037841208,,,,,,,,,,,LSTM,"La Jolla, CA","Amherst, MA",0.203971,0.023258,"Davis, CA",1.8554301,0.0264357,"Huron, CA",0.0235904,0.0060076,"Santa Barbara, CA",0.02079082,0.00077217,"La Jolla, CA",0.0066950,0.0004345,0.422095439,0.011381661,,,,,,,,,,,LSTM,"La Jolla, CA","Amherst, MA",#REF!,#REF!,"Davis, CA",#REF!,#REF!,"Huron, CA",#REF!,#REF!,"Santa Barbara, CA",#REF!,#REF!,"La Jolla, CA",#REF!,#REF!,#REF!,#REF!,,,,,,,,
,,GRU,"La Jolla, CA","Amherst, MA",0.820020828,0.059946759,"Davis, CA",0.820998472,0.058943191,"Huron, CA",0.820020828,0.059946759,"Santa Barbara, CA",0.820020828,0.059946759,"La Jolla, CA",0.820020828,0.059946759,0.820216357,0.059744688,,,,,,,,,,,GRU,"La Jolla, CA","Amherst, MA",0.159049,0.006992,"Davis, CA",1.7775048,0.0341933,"Huron, CA",0.0096624,0.0012516,"Santa Barbara, CA",0.01955663,0.00035733,"La Jolla, CA",0.0057949,0.0000925,0.394313582,0.008577407,,,,,,,,,,,GRU,"La Jolla, CA","Amherst, MA",#REF!,#REF!,"Davis, CA",#REF!,#REF!,"Huron, CA",#REF!,#REF!,"Santa Barbara, CA",#REF!,#REF!,"La Jolla, CA",#REF!,#REF!,#REF!,#REF!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Model (Regression),Training City,Testing City,Mean,Standard Deviation,Testing City,Mean,Standard Deviation,Testing City,Mean,Standard Deviation,Testing City,Mean,Standard Deviation,Avg of Means,Avg of STDev,,,,,Training City,Same-City Testing [R2],Same-City Score,Testing on all Cities [R2],Same-City Score,,,,,Model (6 Years),Training City,Testing City,MSE Mean,STDev,Testing City,MSE Mean,STDev,Testing City,MSE Mean,STDev,Testing City,MSE Mean,STDev,Avg of Means,Avg of STDev,,,,,Training City,Same-City Testing [MSE],Same-City Score,Testing on all Cities [MSE],Same-City Score,,,,,Model (6 Years),Testing City,Testing City,Mean,STDev,Testing City,Mean,STDev,Testing City,Mean,STDev,Testing City,Mean,STDev,Avg of Means,Avg of STDev,,,,,Training City,Same-City Testing [RMSE],Same-City Score,Testing on all Cities [RMSE],Same-City Score,,
,,Linear,"Davis, CA","Davis, CA",0.946287852,0.003750848,"Huron, CA",-59.861740,1.865569,"Santa Barbara, CA",-51.35057759,0.86029750,"La Jolla, CA",-75.75631221,0.56047191,-46.50558549,0.24101044,,,,,"Davis, CA",Kernel Ridge,0.962847,GRU,0.939112,,,,,Linear,"Davis, CA","Davis, CA",0.0035006,0.0000824,"Huron, CA",0.23652699,0.00192500,"Santa Barbara, CA",0.25405967,0.00108664,"La Jolla, CA",0.26919479,0.00416467,0.1908205,0.0018147,,,,,"Davis, CA",Kernel Ridge,0.002315189,SVR,0.1228697,,,,,Linear,"Davis, CA","Davis, CA",0.05916281,0.00069779,"Huron, CA",0.48633773,0.00197812,"Santa Barbara, CA",0.50404256,0.00107775,"La Jolla, CA",0.51882954,0.00400623,0.3920931578,0.00193997,,,,,"Davis, CA",Kernel Ridge,0.048115,SVR,0.317826,,
,,Ridge,"Davis, CA","Davis, CA",0.946283128,0.00374873,"Huron, CA",-59.861066,1.864395,"Santa Barbara, CA",-51.35159170,0.86079363,"La Jolla, CA",-75.76342628,0.55482261,-46.50745030,0.24036368,,,,,"Davis, CA",Ensemble Bagging,0.959678,SVR,-29.107155,,,,,Ridge,"Davis, CA","Davis, CA",0.0035007,0.0000826,"Huron, CA",0.23652442,0.00191584,"Santa Barbara, CA",0.25406457,0.00108707,"La Jolla, CA",0.26921979,0.00415982,0.1908274,0.0018113,,,,,"Davis, CA",Ensemble Bagging,0.002574367,NuSVR,0.1483669,,,,,Ridge,"Davis, CA","Davis, CA",0.05916376,0.00069997,"Huron, CA",0.48633510,0.00196873,"Santa Barbara, CA",0.50404741,0.00107817,"La Jolla, CA",0.51885365,0.00400149,0.3920999829,0.00193709,,,,,"Davis, CA",Ensemble Bagging,0.050737,NuSVR,0.344721,,
,,Linear SGD Regressor,"Davis, CA","Davis, CA",0.835791288,0.019647632,"Huron, CA",-55.964847,2.100378,"Santa Barbara, CA",-41.91288461,0.50841158,"La Jolla, CA",-54.08418634,1.11789481,-37.78153179,0.39134162,,,,,"Davis, CA",Random Forest,0.957719,NuSVR,-35.422555,,,,,Linear SGD Regressor,"Davis, CA","Davis, CA",0.0050335,0.0001703,"Huron, CA",0.22136650,0.00368637,"Santa Barbara, CA",0.20827260,0.00204022,"La Jolla, CA",0.19320346,0.00562393,0.1569690,0.0028802,,,,,"Davis, CA",NuSVR,0.002671197,Linear SGD Regressor,0.1569690,,,,,Linear SGD Regressor,"Davis, CA","Davis, CA",0.07094063,0.00120487,"Huron, CA",0.47048517,0.00391214,"Santa Barbara, CA",0.45636529,0.00223495,"La Jolla, CA",0.43951836,0.00637261,0.3593273600,0.00343114,,,,,"Davis, CA",NuSVR,0.051682,Nearest Neighbors,0.358947,,
,,Partial Least Squares,"Davis, CA","Davis, CA",0.946299075,0.003752847,"Huron, CA",-59.413084,1.824305,"Santa Barbara, CA",-52.11557970,0.90837344,"La Jolla, CA",-78.08219208,0.52661870,-47.16613913,0.23922398,,,,,"Davis, CA",NuSVR,0.956933,Linear SGD Regressor,-37.781532,,,,,Partial Least Squares,"Davis, CA","Davis, CA",0.0035009,0.0000817,"Huron, CA",0.23478519,0.00183714,"Santa Barbara, CA",0.25776979,0.00089650,"La Jolla, CA",0.27734824,0.00382172,0.1933510,0.0016593,,,,,"Davis, CA",Random Forest,0.002724594,Nearest Neighbors,0.1600627,,,,,Partial Least Squares,"Davis, CA","Davis, CA",0.05916586,0.00069211,"Huron, CA",0.48454391,0.00189461,"Santa Barbara, CA",0.50770983,0.00088269,"La Jolla, CA",0.52663032,0.00362212,0.3945124802,0.00177288,,,,,"Davis, CA",Random Forest,0.052197,Linear SGD Regressor,0.359327,,
,,Kernel Ridge,"Davis, CA","Davis, CA",0.962847277,0.00249949,"Huron, CA",-64.341040,1.238813,"Santa Barbara, CA",-47.57973499,0.84241343,"La Jolla, CA",-77.97946709,1.42851940,-47.23434879,0.24706837,,,,,"Davis, CA",MLP NN,0.954850,Nearest Neighbors,-37.950231,,,,,Kernel Ridge,"Davis, CA","Davis, CA",0.0023152,0.0000441,"Huron, CA",0.25399354,0.00326731,"Santa Barbara, CA",0.23575837,0.00133864,"La Jolla, CA",0.27702403,0.00811884,0.1922728,0.0031922,,,,,"Davis, CA",MLP NN,0.002822414,LSTM,0.1710050,,,,,Kernel Ridge,"Davis, CA","Davis, CA",0.04811495,0.00045774,"Huron, CA",0.50397076,0.00324245,"Santa Barbara, CA",0.48554824,0.00137914,"La Jolla, CA",0.52629291,0.00772655,0.3909817187,0.00320147,,,,,"Davis, CA",MLP,0.053125,LSTM,#REF!,,
,,Random Forest,"Davis, CA","Davis, CA",0.957718649,0.002403948,"Huron, CA",-63.697032,1.671686,"Santa Barbara, CA",-53.30787998,0.91399339,"La Jolla, CA",-72.27873144,0.51314386,-47.08148112,0.20836055,,,,,"Huron, CA",Kernel Ridge,0.948526,GRU,0.944224,,,,,Random Forest,"Davis, CA","Davis, CA",0.0027246,0.0000375,"Huron, CA",0.25145123,0.00106299,"Santa Barbara, CA",0.26355702,0.00098704,"La Jolla, CA",0.25698059,0.00129524,0.1936784,0.0008457,,,,,"Huron, CA",GRU,0.0030506672,MLP NN,0.6813601,,,,,Random Forest,"Davis, CA","Davis, CA",0.05219681,0.00035994,"Huron, CA",0.50144839,0.00105936,"Santa Barbara, CA",0.51337745,0.00096082,"La Jolla, CA",0.50693146,0.00127685,0.3934885273,0.00091424,,,,,"Huron, CA",Kernel Ridge,0.002136,NuSVR,0.476343,,
,,Decision Tree,"Davis, CA","Davis, CA",0.950350009,0.00335436,"Huron, CA",-63.789632,1.591807,"Santa Barbara, CA",-53.47646803,0.93426065,"La Jolla, CA",-72.41315326,0.50791192,-47.18222583,0.22435676,,,,,"Huron, CA",GRU,0.944319,NuSVR,-0.082058,,,,,Decision Tree,"Davis, CA","Davis, CA",0.0032245,0.0000648,"Huron, CA",0.25181649,0.00103122,"Santa Barbara, CA",0.26437421,0.00099473,"La Jolla, CA",0.25745185,0.00122443,0.1942168,0.0008288,,,,,"Huron, CA",LSTM,0.0030958908,Partial Least Squares,0.6840637,,,,,Decision Tree,"Davis, CA","Davis, CA",0.05678296,0.00056952,"Huron, CA",0.50181251,0.00102742,"Santa Barbara, CA",0.51417272,0.00096740,"La Jolla, CA",0.50739618,0.00120620,0.3950410922,0.00094263,,,,,"Huron, CA",Ensemble Bagging,0.002386,Ensemble Bagging,0.477623,,
,,SVR,"Davis, CA","Davis, CA",0.937334865,0.006121581,"Huron, CA",-47.389118,0.634955,"Santa Barbara, CA",-33.64626792,1.12090836,"La Jolla, CA",-36.33056978,1.41682252,-29.10715527,0.28029999,,,,,"Huron, CA",Ensemble Bagging,0.943442,Ensemble Bagging,-0.087932,,,,,SVR,"Davis, CA","Davis, CA",0.0043301,0.0000697,"Huron, CA",0.18811192,0.00267113,"Santa Barbara, CA",0.16812286,0.00371988,"La Jolla, CA",0.13091389,0.00492800,0.1228697,0.0028472,,,,,"Huron, CA",Kernel Ridge,0.0462036638,GRU,0.6846145,,,,,SVR,"Davis, CA","Davis, CA",0.06580199,0.00053075,"Huron, CA",0.43371145,0.00307358,"Santa Barbara, CA",0.41001123,0.00452551,"La Jolla, CA",0.36177796,0.00677440,0.3178256596,0.00372606,,,,,"Huron, CA",NuSVR,0.002492,Random Forest,0.477702,,
,,NuSVR,"Davis, CA","Davis, CA",0.956932839,0.002935139,"Huron, CA",-57.277772,1.472216,"Santa Barbara, CA",-42.01369369,0.85787708,"La Jolla, CA",-43.35568860,0.35249182,-35.42255534,0.19012691,,,,,"Huron, CA",Random Forest,0.938625,Random Forest,-0.089763,,,,,NuSVR,"Davis, CA","Davis, CA",0.0026712,0.0000474,"Huron, CA",0.22650519,0.00120352,"Santa Barbara, CA",0.20873788,0.00069767,"La Jolla, CA",0.15555316,0.00146646,0.1483669,0.0008538,,,,,"Huron, CA",Ensemble Bagging,0.0488132146,Ridge,0.6849345,,,,,NuSVR,"Davis, CA","Davis, CA",0.05168226,0.00046021,"Huron, CA",0.47592450,0.00126392,"Santa Barbara, CA",0.45687799,0.00076362,"La Jolla, CA",0.39439936,0.00186008,0.3447210245,0.00108696,,,,,"Huron, CA",Random Forest,0.002576,Nearest Neighbors,0.478098,,
,,MLP NN,"Davis, CA","Davis, CA",0.954850418,0.002414162,"Huron, CA",-60.549319,3.108812,"Santa Barbara, CA",-53.17834545,1.81994157,"La Jolla, CA",-77.04314336,3.02039135,-47.45398935,0.45068220,,,,,"Huron, CA",NuSVR,0.938625,Kernel Ridge,-0.095945,,,,,MLP NN,"Davis, CA","Davis, CA",0.0028224,0.0000516,"Huron, CA",0.23912117,0.00648114,"Santa Barbara, CA",0.26289211,0.00556407,"La Jolla, CA",0.27375746,0.01284735,0.1946483,0.0062360,,,,,"Huron, CA",NuSVR,0.0498882760,Linear Regression,0.6849404,,,,,MLP NN,"Davis, CA","Davis, CA",0.05312492,0.00048524,"Huron, CA",0.48897003,0.00664898,"Santa Barbara, CA",0.51271103,0.00541014,"La Jolla, CA",0.52312134,0.01234062,0.3944818303,0.00622125,,,,,"Huron, CA",MLP,0.002732,Kernel Ridge,0.478177,,
,,Nearest Neighbors,"Davis, CA","Davis, CA",0.932654094,0.003680311,"Huron, CA",-68.544836,1.730490,"Santa Barbara, CA",-45.88506929,0.65869533,"La Jolla, CA",-38.30367159,0.35393911,-37.95023078,0.19629838,,,,,"Santa Barbara, CA",Random Forest,0.848578,GRU,0.819383,,,,,Nearest Neighbors,"Davis, CA","Davis, CA",0.0045729,0.0001794,"Huron, CA",0.27029756,0.00129196,"Santa Barbara, CA",0.22754361,0.00166946,"La Jolla, CA",0.13783661,0.00151594,0.1600627,0.0011642,,,,,"Santa Barbara, CA",Ensemble Bagging,0.0071717972,Elastic Net,0.6331171,,,,,Nearest Neighbors,"Davis, CA","Davis, CA",0.06761484,0.00131893,"Huron, CA",0.51990051,0.00124223,"Santa Barbara, CA",0.47701317,0.00174863,"La Jolla, CA",0.37125980,0.00203877,0.3589470806,0.00158714,,,,,"Santa Barbara, CA",Ensemble Bagging,0.084657,Random Forest,0.498814,,
,,Ensemble (Bagging),"Davis, CA","Davis, CA",0.959677629,0.002100786,"Huron, CA",-63.211148,1.645828,"Santa Barbara, CA",-52.71611682,0.93138050,"La Jolla, CA",-71.10097950,0.82384882,-46.51714165,0.22695263,,,,,"Santa Barbara, CA",Ensemble Bagging,0.848578,Random Forest,-0.121863,,,,,Ensemble (Bagging),"Davis, CA","Davis, CA",0.0025744,0.0000375,"Huron, CA",0.24956308,0.00079851,"Santa Barbara, CA",0.26068395,0.00107391,"La Jolla, CA",0.25284409,0.00143716,0.1914164,0.0008368,,,,,"Santa Barbara, CA",Random Forest,0.0082477520,Linear SGD Regressor,0.6556476,,,,,Ensemble (Bagging),"Davis, CA","Davis, CA",0.05073732,0.00037008,"Huron, CA",0.49956247,0.00079888,"Santa Barbara, CA",0.51057146,0.00105164,"La Jolla, CA",0.50283469,0.00142954,0.3909264859,0.00091254,,,,,"Santa Barbara, CA",Random Forest,0.090800,Decision Tree,0.505008,,
,,Elastic Net,"Davis, CA","Davis, CA",0.935861772,0.00312253,"Huron, CA",-64.657176,1.856470,"Santa Barbara, CA",-46.22327723,0.80684456,"La Jolla, CA",-59.13832451,0.39832951,-42.27072888,0.20775750,,,,,"Santa Barbara, CA",GRU,0.943939,Decision Tree,-0.147946,,,,,Elastic Net,"Davis, CA","Davis, CA",0.0041779,0.0001073,"Huron, CA",0.25517349,0.00163814,"Santa Barbara, CA",0.22917446,0.00077760,"La Jolla, CA",0.21090907,0.00275009,0.1748587,0.0013183,,,,,"Santa Barbara, CA",Kernel Ridge,0.0098219365,MLP NN,0.6963302,,,,,Elastic Net,"Davis, CA","Davis, CA",0.06463335,0.00083306,"Huron, CA",0.50514527,0.00162009,"Santa Barbara, CA",0.47872123,0.00081185,"La Jolla, CA",0.45924189,0.00298897,0.3769354350,0.00156349,,,,,"Santa Barbara, CA",Kernel Ridge,0.099094,Nearest Neighbors,0.510331,,
,,LSTM,"Davis, CA","Davis, CA",0.9256649,0.00100157,"Huron, CA",-64.348171,3.394088,"Santa Barbara, CA",-54.31243117,2.61395554,"La Jolla, CA",-73.01905795,2.01498588,-47.68849882,0.36579993,,,,,"Santa Barbara, CA",Kernel Ridge,0.628883,Nearest Neighbors,-0.166443,,,,,LSTM,"Davis, CA","Davis, CA",0.0046652,0.0003504,"Huron, CA",0.22210055,0.00653921,"Santa Barbara, CA",0.22754778,0.01061725,"La Jolla, CA",0.22970643,0.00739010,0.1710050,0.0062242,,,,,"Santa Barbara, CA",MLP NN,0.0102766661,Nearest Neighbors,0.7074280,,,,,LSTM,"Davis, CA","Davis, CA",#REF!,#REF!,"Huron, CA",#REF!,#REF!,"Santa Barbara, CA",#REF!,#REF!,"La Jolla, CA",#REF!,#REF!,#REF!,#REF!,,,,,"Santa Barbara, CA",MLP,0.101365,Ensemble Bagging,0.512817,,
,,GRU,"Davis, CA","Davis, CA",0.939153167,0.032543807,"Huron, CA",0.939098,0.031788,"Santa Barbara, CA",0.93909780,0.03178833,"La Jolla, CA",0.93909780,0.03178833,0.93911164,0.03197554,,,,,"Santa Barbara, CA",Decision Tree,0.628905,Ensemble Bagging,-0.190341,,,,,GRU,"Davis, CA","Davis, CA",0.0035670,0.0001785,"Huron, CA",0.23390225,0.00241446,"Santa Barbara, CA",0.24725338,0.00023177,"La Jolla, CA",0.25041503,0.00186788,0.1837844,0.0011731,,,,,"Santa Barbara, CA",Decision Tree,0.0107645775,Ridge,0.7086056,,,,,GRU,"Davis, CA","Davis, CA",#REF!,#REF!,"Huron, CA",#REF!,#REF!,"Santa Barbara, CA",#REF!,#REF!,"La Jolla, CA",#REF!,#REF!,#REF!,#REF!,,,,,"Santa Barbara, CA",Decision Tree,0.103732,LSTM,#REF!,,
,,Linear,"Huron, CA","Davis, CA",-2.488614213,0.040472135,"Huron, CA",0.918630,0.003421,"Santa Barbara, CA",0.57931243,0.01497392,"La Jolla, CA",0.44692649,0.00555514,-0.13593631,0.01035907,,,,,"La Jolla, CA",Ensemble Bagging,0.860190,GRU,0.840431,,,,,Linear,"Huron, CA","Davis, CA",2.6340904,0.0146723,"Huron, CA",0.05933289,0.00192981,"Santa Barbara, CA",0.02376719,0.00107199,"La Jolla, CA",0.02257093,0.00002928,0.6849404,0.0044258,,,,,"La Jolla, CA",Ensemble Bagging,0.0061405591,MLP NN,0.7582588,,,,,Linear,"Huron, CA","Davis, CA",1.62298392,0.00451875,"Huron, CA",0.00352287,0.00023072,"Santa Barbara, CA",0.15413977,0.00349102,"La Jolla, CA",0.15023623,0.00009748,0.4827206973,0.00208449,,,,,"La Jolla, CA",Ensemble Bagging,0.078349,Random Forest,0.537771,,
,,Ridge,"Huron, CA","Davis, CA",-2.488530032,0.040473535,"Huron, CA",0.918630,0.003415,"Santa Barbara, CA",0.57919686,0.01499948,"La Jolla, CA",0.44613200,0.00564789,-0.13614267,0.01040251,,,,,"La Jolla, CA",Random Forest,0.853891,Random Forest,-0.144870,,,,,Ridge,"Huron, CA","Davis, CA",2.6340269,0.0146812,"Huron, CA",0.05933400,0.00192762,"Santa Barbara, CA",0.02377371,0.00107277,"La Jolla, CA",0.02260333,0.00002569,0.6849345,0.0044268,,,,,"La Jolla, CA",Kernel Ridge,0.0065341419,Nearest Neighbors,0.8094778,,,,,Ridge,"Huron, CA","Davis, CA",1.62296433,0.00452155,"Huron, CA",0.00352300,0.00023046,"Santa Barbara, CA",0.15416087,0.00349317,"La Jolla, CA",0.15034402,0.00008546,0.4827480564,0.00208266,,,,,"La Jolla, CA",Kernel Ridge,0.080821,Decision Tree,0.541429,,
,,Linear SGD Regressor,"Huron, CA","Davis, CA",-2.694243784,0.03664489,"Huron, CA",0.825711,0.026792,"Santa Barbara, CA",0.61809226,0.01028271,"La Jolla, CA",0.64356398,0.00616066,-0.15171916,0.01579206,,,,,"La Jolla, CA",Kernel Ridge,0.849071,Decision Tree,-0.160601,,,,,Linear SGD Regressor,"Huron, CA","Davis, CA",2.7893750,0.0124944,"Huron, CA",0.07401909,0.00236116,"Santa Barbara, CA",0.02157518,0.00079074,"La Jolla, CA",0.01454575,0.00015880,0.7248788,0.0039513,,,,,"La Jolla, CA",Random Forest,0.0065597719,Decision Tree,0.8121153,,,,,Linear SGD Regressor,"Huron, CA","Davis, CA",1.67013943,0.00374153,"Huron, CA",0.00548254,0.00035255,"Santa Barbara, CA",0.14686841,0.00269823,"La Jolla, CA",0.12060459,0.00065791,0.4857737424,0.00186256,,,,,"La Jolla, CA",Random Forest,0.080978,GRU,#REF!,,
,,Partial Least Squares,"Huron, CA","Davis, CA",-2.481391471,0.039919993,"Huron, CA",0.918641,0.003419,"Santa Barbara, CA",0.57195937,0.01491681,"La Jolla, CA",0.40974764,0.00145491,-0.14526076,0.00737712,,,,,"La Jolla, CA",GRU,0.840431,Ensemble Bagging,-0.203896,,,,,Partial Least Squares,"Huron, CA","Davis, CA",2.6286363,0.0137477,"Huron, CA",0.05934525,0.00192434,"Santa Barbara, CA",0.02418312,0.00109455,"La Jolla, CA",0.02409012,0.00029081,0.6840637,0.0042643,,,,,"La Jolla, CA",MLP NN,0.0071413200,Random Forest,0.8135153,,,,,Partial Least Squares,"Huron, CA","Davis, CA",1.62130328,0.00423792,"Huron, CA",0.00352433,0.00023011,"Santa Barbara, CA",0.15548250,0.00353127,"La Jolla, CA",0.15520804,0.00093823,0.4838795369,0.00223438,,,,,"La Jolla, CA",MLP,0.084491,Ensemble Bagging,0.550890,,
,,Kernel Ridge,"Huron, CA","Davis, CA",-2.537801056,0.033264254,"Huron, CA",0.948526,0.001176,"Santa Barbara, CA",0.62888280,0.01203127,"La Jolla, CA",0.57661359,0.03445183,-0.09594455,0.01128374,,,,,"La Jolla, CA",Decision Tree,0.828522,Nearest Neighbors,-0.211623,,,,,Kernel Ridge,"Huron, CA","Davis, CA",2.6712466,0.0059197,"Huron, CA",0.04620366,0.00156016,"Santa Barbara, CA",0.02096944,0.00099183,"La Jolla, CA",0.01729019,0.00159386,0.6889275,0.0025164,,,,,"La Jolla, CA",NuSVR,0.0072218529,GRU,0.8283113,,,,,Kernel Ridge,"Huron, CA","Davis, CA",1.63439419,0.00181054,"Huron, CA",0.00213640,0.00014390,"Santa Barbara, CA",0.14478131,0.00342203,"La Jolla, CA",0.13139710,0.00612239,0.4781772501,0.00287471,,,,,"La Jolla, CA",NuSVR,0.084968,Nearest Neighbors,0.551782,,
,,Random Forest,"Huron, CA","Davis, CA",-2.593062763,0.0405481,"Huron, CA",0.938625,0.002696,"Santa Barbara, CA",0.64180446,0.00801800,"La Jolla, CA",0.65358268,0.01008647,-0.08976255,0.00969631,,,,,,,,,,,,,,Random Forest,"Huron, CA","Davis, CA",2.7129569,0.0139249,"Huron, CA",0.05072668,0.00208508,"Santa Barbara, CA",0.02023618,0.00070394,"La Jolla, CA",0.01413639,0.00033634,0.6995140,0.0042626,,,,,,,,,,,,,,Random Forest,"Huron, CA","Davis, CA",1.64710200,0.00422566,"Huron, CA",0.00257609,0.00021103,"Santa Barbara, CA",0.14223956,0.00247466,"La Jolla, CA",0.11889095,0.00141355,0.4777021522,0.00208122,,,,,,,,,,,
,,Decision Tree,"Huron, CA","Davis, CA",-2.594586994,0.036436362,"Huron, CA",0.926479,0.002198,"Santa Barbara, CA",0.62890531,0.00773846,"La Jolla, CA",0.64915499,0.00841795,-0.09751200,0.00849892,,,,,,,,,,,,,,Decision Tree,"Huron, CA","Davis, CA",2.7141208,0.0109357,"Huron, CA",0.05636723,0.00183920,"Santa Barbara, CA",0.02096468,0.00069893,"La Jolla, CA",0.01431778,0.00029958,0.7014426,0.0034434,,,,,,,,,,,,,,Decision Tree,"Huron, CA","Davis, CA",1.64745665,0.00331856,"Huron, CA",0.00317952,0.00020788,"Santa Barbara, CA",0.14477846,0.00241335,"La Jolla, CA",0.11965257,0.00124867,0.4787667991,0.00179712,,,,,,,,,,,
,,SVR,"Huron, CA","Davis, CA",-2.716018659,0.043510732,"Huron, CA",0.907783,0.007500,"Santa Barbara, CA",0.59607609,0.00436174,"La Jolla, CA",0.41684713,0.01116216,-0.19882817,0.01122717,,,,,,Scores Assigned to Determine Overall Ranking [R2],,,,,,,,SVR,"Huron, CA","Davis, CA",2.8057924,0.0161125,"Huron, CA",0.06308329,0.00135110,"Santa Barbara, CA",0.02281876,0.00061151,"La Jolla, CA",0.02379701,0.00021322,0.7288729,0.0045721,,,,,,Scores Assigned to Determine Overall Ranking [MSE],,,,,,,,SVR,"Huron, CA","Davis, CA",1.67504538,0.00480820,"Huron, CA",0.00398072,0.00017117,"Santa Barbara, CA",0.15104979,0.00201852,"La Jolla, CA",0.15426176,0.00069057,0.4960844106,0.00192211,,,,,,Scores Assigned to Determine Overall Ranking [RMSE],,,,,
,,NuSVR,"Huron, CA","Davis, CA",-2.598277974,0.042557656,"Huron, CA",0.938625,0.003028,"Santa Barbara, CA",0.65182666,0.00490309,"La Jolla, CA",0.67959366,0.00363227,-0.08205805,0.00692139,,,,,Model,Same-City Testing,Cross-City Testing,,,,,,,NuSVR,"Huron, CA","Davis, CA",2.7168876,0.0151198,"Huron, CA",0.04988828,0.00225093,"Santa Barbara, CA",0.01966860,0.00051914,"La Jolla, CA",0.01307606,0.00012612,0.6998801,0.0045040,,,,,Model,Same-City Testing,Cross-City Testing,,,,,,,NuSVR,"Huron, CA","Davis, CA",1.64829413,0.00458422,"Huron, CA",0.00249222,0.00022438,"Santa Barbara, CA",0.14023666,0.00184892,"La Jolla, CA",0.11434971,0.00055096,0.4763431790,0.00180212,,,,,Model,Same-City Testing,Cross-City Testing,,,,
,,MLP NN,"Huron, CA","Davis, CA",-2.484179229,0.029206153,"Huron, CA",0.935189,0.002299,"Santa Barbara, CA",0.57828925,0.00263292,"La Jolla, CA",0.54663012,0.07835557,-0.10601764,0.01084835,,,,,GRU,9,20,,,,,,,MLP NN,"Huron, CA","Davis, CA",2.6308735,0.0285689,"Huron, CA",0.05225250,0.00157916,"Santa Barbara, CA",0.02382165,0.00047263,"La Jolla, CA",0.01849275,0.00313088,0.6813601,0.0084379,,,,,Ensemble Bagging,16,Ñ,,,,,,,MLP NN,"Huron, CA","Davis, CA",1.62198084,0.00879967,"Huron, CA",0.00273199,0.00016624,"Santa Barbara, CA",0.15433759,0.00152741,"La Jolla, CA",0.13565931,0.01157374,0.4786774320,0.00551676,,,,,Ensemble Bagging,18,8,,,,
